
0.52	0.00006137198184
0.53	0.00006320042944
0.54	0.00006501151673
0.55	0.00006680619078
0.56	0.00006858534711
0.57	0.0000703498333
0.58	0.00007210045232
0.59	0.00007383796561
0.6	0.00007556309589
0.61	0.00007727652969
0.62	0.00007897891974
0.63	0.00008067088709
0.64	0.0000823530232
0.65	0.00008402589167
0.66	0.00008569003002
0.67	0.00008734595126
0.68	0.00008899414529
0.69	0.00009063508031
0.7	0.00009226920405
0.71	0.00009389694493
0.72	0.00009551871315
0.73	0.0000971349017
0.74	0.00009874588729
0.75	0.0001003520312
0.76	0.0001019536803
0.77	0.0001035511673
0.78	0.0001051448121
0.79	0.0001067349222
0.8	0.000108321793
0.81	0.000109905709
0.82	0.0001114869438
0.83	0.0001130657609
0.84	0.0001146424144
0.85	0.0001162171488
0.86	0.0001177902001
0.87	0.0001193617959
0.88	0.0001209321557
0.89	0.0001225014916
0.9	0.0001240700081
0.91	0.0001256379031
0.92	0.0001272053676
0.93	0.0001287725864
0.94	0.0001303397382
0.95	0.0001319069956
0.96	0.0001334745261
0.97	0.0001350424914
0.98	0.0001366110484
0.99	0.0001381803488
1.	0.0001397505399
1.01	0.0001413217641
1.02	0.0001428941596
1.03	0.0001444678607
1.04	0.0001460429971
1.05	0.0001476196952
1.06	0.0001491980774
1.07	0.0001507782624
1.08	0.0001523603657
1.09	0.0001539444995
1.1	0.0001555307725
1.11	0.0001571192906
1.12	0.0001587101567
1.13	0.0001603034707
1.14	0.0001618993298
1.15	0.0001634978286
1.16	0.0001650990591
1.17	0.0001667031108
1.18	0.0001683100707
1.19	0.0001699200237
1.2	0.0001715330523
1.21	0.0001731492368
1.22	0.0001747686556
1.23	0.0001763913849
1.24	0.000178017499
1.25	0.0001796470703
1.26	0.0001812801693
1.27	0.0001829168649
1.28	0.0001845572242
1.29	0.0001862013125
1.3	0.0001878491936
1.31	0.0001895009297
1.32	0.0001911565816
1.33	0.0001928162085
1.34	0.0001944798682
1.35	0.0001961476171
1.36	0.0001978195104
1.37	0.0001994956017
1.38	0.0002011759436
1.39	0.0002028605874
1.4	0.0002045495831
1.41	0.0002062429798
1.42	0.0002079408251
1.43	0.0002096431659
