0	-0.40817829
1	0.478392983
2	-1.742534815
3	-1.083696214
4	-0.232897289
5	-1.133704616
6	0.708299822
7	-0.255976244
8	0.454536537
9	0.34589287
10	-0.914151313
11	-0.219176211
12	1.540090237
13	-0.06729041
14	0.750185173
15	-1.252525599
16	1.881276793
17	1.08307137
18	0.403799169
19	-0.66013052
20	0.996921357
21	-0.466640679
22	-0.147430802
23	0.465758366
24	1.472209636
25	-0.089248445
26	0.077041903
27	0.812045767
28	0.116082738
29	2.444925959
30	-0.643804806
31	0.197596893
32	0.496921984
33	1.855947974
34	0.073004041
35	-0.766896413
36	-1.120294518
37	-1.285900187
38	1.462787967
39	-0.175869471
40	0.576923821
41	-0.241021451
42	-1.135892295
43	0.006762617
44	-1.656346974
45	-1.072041249
46	0.179748625
47	0.272906454
48	0.014156971
49	-0.046374193
50	0.006439565
51	-0.644237792
52	-0.007830788
53	0.293738714
54	0.918094334
55	0.723697415
56	0.06599502
57	0.843457846
58	-0.156088783
59	0.768268835
60	-1.049871276
61	-0.053859518
62	-0.472876414
63	-0.657052687
64	-0.670193813
65	-0.056785721
66	-0.437127642
67	1.138593278
68	0.367129055
69	-0.681090652
70	0.320863282
71	-1.284949167
72	-0.512218056
73	1.001620998
74	0.381645129
75	1.462008713
76	-0.639059588
77	0.871553559
78	0.161576853
79	0.165354377
80	-0.803663752
81	-0.114701532
82	0.491418645
83	1.292607075
84	-0.979921489
85	0.973688432
86	1.594841866
87	0.371110412
88	-0.27214148
89	-1.915335772
90	-0.041963719
91	0.262880908
92	-0.689180237
93	0.246577909
94	1.19357776
95	0.542303852
96	-0.654314151
97	0.786000959
98	-0.704262875
99	-0.072265143
100	0.208576412
101	1.296570941
102	-0.063855034
103	0.159200191
104	0.925960111
105	-2.042826473
106	2.075169182
107	-0.222235
108	1.35332452
109	-0.002027946
110	0.397365683
111	0.354055184
112	0.511771393
113	-0.457738167
114	1.155370009
115	-0.115781727
116	-0.840449092
117	0.321826222
118	-0.461556427
119	-1.19008102
120	0.401419897
121	0.560289182
122	-0.162565747
123	0.331663265
124	-0.313720184
125	-1.389663479
126	0.617972175
127	-0.610932716
128	0.15998996
129	1.471532457
130	-0.166092867
131	-0.507920517
132	0.338036954
133	-1.40898172
134	1.270972215
135	-0.144821609
136	-1.965002639
137	-0.765306087
138	0.577112948
139	-0.714690883
140	1.673938548
141	1.283248438
142	0.111830082
143	0.393560045
144	-0.704160562
145	-0.892621182
146	-0.288656835
147	1.833763681
148	-0.089292317
149	0.916267188
150	-0.780835161
151	0.097099476
152	1.386262532
153	-0.094783916
154	-1.715879581
155	0.053034023
156	-2.41327277
157	1.000076796
158	-0.67093874
159	0.239788482
160	0.465575947
161	-0.897566218
162	0.285623216
163	-0.760963944
164	-1.023673817
165	-1.391641336
166	-0.242148271
167	0.590555063
168	0.464393322
169	-1.486813908
170	0.394357776
171	0.902535297
172	-1.452469922
173	0.178071392
174	-0.371711772
175	1.204077962
176	-0.80514245
177	-0.07796681
178	-0.39354941
179	-2.089904828
180	-0.816150506
181	-1.129655392
182	-0.03139441
183	0.8896484
184	-0.652208727
185	-0.397336115
186	1.971118498
187	1.701910592
188	0.285792663
189	-1.738091689
190	-0.789743994
191	-0.691520263
192	-1.313018844
193	-0.319232912
194	0.83927878
195	1.306147453
196	1.98204058
197	0.047865666
198	-0.359924628
199	0.696814511
200	-0.005355014
201	0.69741095
202	0.146527025
203	-1.380544453
204	-1.429810506
205	-0.407681799
206	-1.528747625
207	-0.166433636
208	1.29328001
209	2.034089345
210	-0.16133237
211	-1.333930035
212	0.791834757
213	-0.632238067
214	-0.130231195
215	0.349612982
216	1.609446664
217	-0.327849039
218	-0.492717167
219	1.299194
220	-0.718527533
221	-0.671708083
222	1.60457056
223	-0.867398704
224	-1.109376665
225	-1.145681704
226	-0.679705033
227	0.175969876
228	-0.362956639
229	1.135676944
230	-0.685920146
231	2.015346083
232	0.207859477
233	-0.200225515
234	1.477822045
235	0.22662747
236	-1.270463891
237	0.791715611
238	0.344362716
239	0.162729038
240	0.372231898
241	0.896106612
242	-0.218775195
243	-1.020718808
244	0.965974581
245	-0.76316394
246	0.989352797
247	1.718669209
248	0.714001118
249	-0.631049114
250	0.735906505
251	-0.249884282
252	-0.969527779
253	-0.439858992
254	0.549916092
255	-0.80050398
256	-0.007173449
257	0.337081613
258	-0.824920031
259	-0.816768181
260	0.750262061
261	-0.235735143
262	-0.22671651
263	-3.598685709
264	-0.603896547
265	-0.918996661
266	0.083725271
267	-0.374561747
268	0.128729223
269	0.987346053
270	0.463799907
271	-0.189384207
272	0.985258405
273	-1.880686458
274	1.044747837
275	1.29596539
276	0.402672632
277	1.492778169
278	-0.803917017
279	-1.034641198
280	0.981203806
281	-0.660412132
282	1.093230086
283	1.966852642
284	0.623320561
285	-1.297070085
286	-1.513156965
287	-1.506313331
288	0.782545524
289	0.42223614
290	0.491447819
291	-0.281510694
292	1.277226115
293	2.430401532
294	0.446400491
295	0.540262692
296	-1.075688065
297	-0.235786505
298	-0.478864332
299	-0.903800053
300	0.201118785
301	1.569425999
302	0.052632657
303	0.0737852
304	1.574754064
305	1.708556757
306	-0.945417094
307	-0.919766343
308	0.367834016
309	-1.41656582
310	-0.942703944
311	-1.597649742
312	-1.221793136
313	-0.091048807
314	-0.159959852
315	-0.0945729
316	-0.506960088
317	-0.506600418
318	-0.042309861
319	0.108956613
320	-0.740256487
321	0.71892811
322	0.639832891
323	0.231096989
324	-1.448288062
325	-0.232538077
326	0.451084331
327	-1.129972612
328	-0.925244464
329	0.671033429
330	-0.013699547
331	0.37986812
332	1.876547013
333	-0.706833619
334	-1.069362693
335	-1.640067097
336	1.398416277
337	-0.135849532
338	-1.346438346
339	-1.123148453
340	1.686222942
341	1.088895858
342	-2.252108515
343	-0.50804387
344	-0.868431963
345	1.639235192
346	-1.420850609
347	0.208936207
348	-1.224200566
349	-1.198681876
350	-0.169580381
351	0.361655672
352	0.355273744
353	-0.891657883
354	-0.8431633
355	-1.354371215
356	-0.695650114
357	1.061889469
358	2.663483452
359	0.349782459
360	-1.209229394
361	0.857416615
362	-2.018092274
363	1.249161024
364	-0.126798794
365	0.591033873
366	-1.383067924
367	-0.766158209
368	-2.434720992
369	-0.256693854
370	-0.513582614
371	-1.132831948
372	-1.626955527
373	-0.586142211
374	-0.627314412
375	0.583642122
376	-1.912341781
377	0.531838994
378	0.095109225
379	0.825036959
380	0.305629479
381	0.901661477
382	0.930229399
383	-1.451734065
384	-0.019167851
385	-0.857555306
386	0.62476235
387	-0.108405838
388	0.847971532
389	0.150492485
390	-1.499164749
391	-1.252682326
392	0.322090398
393	-1.791399574
394	0.36534036
395	0.168156081
396	2.187935725
397	0.493622527
398	-2.164658004
399	0.429179819
400	1.128738376
401	0.57112014
402	0.751289368
403	0.237764392
404	0.156336249
405	-1.172503726
406	0.124471277
407	0.240969704
408	0.340211275
409	-0.688639062
410	-0.525581499
411	0.181308277
412	-0.152190427
413	0.234399096
414	-0.356869582
415	0.171580914
416	0.007592873
417	-0.222287777
418	0.167471356
419	-0.462522062
420	1.410863253
421	0.722440127
422	0.113289924
423	-0.600614512
424	-0.451435579
425	-1.017313286
426	-1.935903983
427	-1.546858607
428	-0.873229479
429	-0.376859264
430	0.649852145
431	0.80894471
432	-0.327801591
433	0.304385153
434	-0.304533303
435	1.276705627
436	-0.027770761
437	-1.235226816
438	1.061579542
439	-0.94525643
440	-0.76941479
441	-0.128521269
442	-0.433950796
443	0.522838545
444	1.205259074
445	-0.219641106
446	0.203870662
447	0.178030848
448	0.209347925
449	-0.30159478
450	-0.043044237
451	-0.533813332
452	-1.810757436
453	-0.441292798
454	1.163546923
455	1.299749945
456	-1.434587089
457	0.451181103
458	0.438376104
459	-1.374459478
460	0.11327561
461	-1.239754095
462	1.546861783
463	-0.637626567
464	-0.114131288
465	0.979243329
466	-0.157315999
467	-0.442128219
468	-0.025893066
469	-0.433617986
470	1.671640906
471	-1.622366828
472	1.404832042
473	-1.063861096
474	2.161709457
475	0.049639699
476	1.51225222
477	-0.550773322
478	-0.257415964
479	-0.682554441
480	-0.468611624
481	1.554563487
482	-0.170478644
483	0.264716362
484	-0.893563766
485	1.159447915
486	-0.253864548
487	-1.117871833
488	-2.185740376
489	0.954521305
490	0.59686098
491	-0.793813165
492	1.030006636
493	1.461714818
494	0.132094129
495	0.865087306
496	-1.472636144
497	-0.539615336
498	-1.469294956
499	0.912733252
500	-0.391309858
501	-1.168845754
502	-0.806736797
503	-0.404089799
504	-1.540185184
505	-1.767002434
506	0.663998772
507	-1.454712691
508	1.425962241
509	0.782423134
510	-0.740757154
511	0.595286257
512	0.134637496
513	2.578358839
514	0.09152125
515	-0.053789907
516	-0.370613331
517	-1.110013413
518	-2.403927782
519	-0.098904264
520	0.828388134
521	-0.825051385
522	-1.230015752
523	-0.645880054
524	-2.541147657
525	1.027155794
526	-1.667358644
527	-1.489350918
528	0.543879625
529	-0.250101217
530	-0.112506545
531	-0.209420648
532	-0.978524575
533	0.755472556
534	0.341013971
535	-1.497376768
536	0.080087475
537	-0.749711372
538	-1.64000224
539	-0.167107535
540	0.004185846
541	-0.155373135
542	-1.365282024
543	1.361840672
544	0.767380681
545	0.493340231
546	0.190095848
547	-0.337414847
548	-2.123060698
549	0.955275299
550	1.292901768
551	-0.892889521
552	1.733825488
553	-0.87948169
554	1.629570594
555	-0.218710121
556	-0.795968474
557	0.530006508
558	0.704284118
559	0.664833628
560	0.162944275
561	-0.284845639
562	0.308158758
563	-0.288345332
564	0.655204196
565	-1.181856987
566	-0.074884278
567	-0.398693821
568	-0.222166949
569	0.527886889
570	0.083287081
571	-0.246896772
572	-0.170832777
573	1.154731064
574	0.591964162
575	1.392098058
576	0.218055687
577	0.636735352
578	1.541503302
579	0.999613871
580	0.202605363
581	0.939956723
582	1.000186593
583	-0.240155865
584	0.295551159
585	0.74048749
586	-1.439617809
587	0.118706766
588	0.594744012
589	1.722054042
590	0.489825424
591	-0.092664198
592	-0.680533742
593	-0.469737581
594	-0.067692992
595	1.167395322
596	0.201747
597	0.616967618
598	0.998306676
599	-1.048928338
600	-0.347045525
601	-0.233624793
602	1.123764665
603	0.397226241
604	-0.909629124
605	-0.234925804
606	-1.788441902
607	1.279679247
608	-1.109477821
609	-0.018903912
610	-0.68746781
611	-0.671901556
612	-0.052222561
613	-0.869001512
614	-0.337248664
615	1.632154158
616	-0.295247325
617	-0.258880892
618	-1.72130832
619	-0.68778214
620	0.036159231
621	0.05256995
622	0.940174893
623	-1.193094796
624	1.663449246
625	0.258785087
626	0.581005652
627	0.762503521
628	0.356692957
629	-1.080818544
630	-0.07031834
631	0.595463915
632	0.455518127
633	1.96603051
634	0.073907432
635	-0.289688525
636	-1.840958407
637	0.893614709
638	0.550093903
639	0.755860038
640	0.018454385
641	0.933447213
642	-0.567725712
643	1.197038265
644	0.602571488
645	0.195618355
646	0.719440491
647	-0.659338014
648	-1.076215359
649	0.091023268
650	0.46921017
651	-0.755383047
652	-0.1230986
653	1.588710283
654	-1.389073456
655	-0.11151737
656	0.192231755
657	-2.043651215
658	-0.111809254
659	0.230804304
660	1.007710776
661	-0.555359258
662	-0.441639334
663	-0.633874035
664	-0.821842231
665	0.09165612
666	-0.660005061
667	1.055079926
668	-0.166575857
669	0.272196461
670	-0.061539148
671	-0.727852311
672	1.100451237
673	-1.577325611
674	1.045756062
675	-0.254034436
676	-1.105164769
677	-0.269249796
678	1.015424679
679	0.613318548
680	0.846277458
681	0.010022539
682	0.176280886
683	-0.517314589
684	0.992052652
685	-1.232270627
686	1.299484472
687	-0.333518509
688	0.305436466
689	0.085244298
690	0.016435911
691	1.197102966
692	-0.015089566
693	-0.250898876
694	-0.302505612
695	-1.100841257
696	0.48287465
697	-1.289820991
698	0.241767276
699	-0.119440054
700	1.636230338
701	1.152146097
702	0.738968908
703	0.692557456
704	-2.232255027
705	0.296724487
706	0.840617841
707	0.745429364
708	1.33412023
709	-0.005944921
710	-0.129184773
711	-0.234458954
712	0.217480124
713	1.267159028
714	2.175116992
715	-2.201152258
