TABLE CRVBadChan
#A channel can have more than one status bit. Add all status bits for the complete status.
#status 1 (bit 0): not connected
#status 2 (bit 1): ignore channel in reconstruction
#status 4 (bit 2): no data
#status 8 (bit 3): no pedestal
#status 16 (bit 4): no calibration constant
#status 32 (bit 5): noisy
#channel,status
0	0
1	1
2	0
3	1
4	0
5	1
6	0
7	1
8	0
9	1
10	0
11	1
12	0
13	1
14	0
15	1
16	0
17	1
18	0
19	1
20	0
21	1
22	0
23	1
24	0
25	1
26	0
27	1
28	0
29	1
30	0
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	0
65	1
66	0
67	1
68	0
69	1
70	0
71	1
72	0
73	1
74	0
75	1
76	0
77	1
78	0
79	1
80	0
81	1
82	0
83	1
84	0
85	1
86	0
87	1
88	0
89	1
90	0
91	1
92	0
93	1
94	0
95	1
96	1
97	1
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	1
129	1
130	1
131	1
132	1
133	1
134	1
135	1
136	0
137	1
138	0
139	1
140	0
141	1
142	0
143	1
144	0
145	1
146	0
147	1
148	0
149	1
150	0
151	1
152	0
153	1
154	0
155	1
156	0
157	1
158	0
159	1
160	0
161	1
162	0
163	1
164	0
165	1
166	0
167	1
168	1
169	1
170	1
171	1
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	1
181	1
182	1
183	1
184	1
185	1
186	1
187	1
188	1
189	1
190	1
191	1
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
200	0
201	1
202	0
203	1
204	0
205	1
206	0
207	1
208	0
209	1
210	0
211	1
212	0
213	1
214	0
215	1
216	0
217	1
218	0
219	1
220	0
221	1
222	0
223	1
224	0
225	1
226	0
227	1
228	0
229	1
230	0
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
