# Tracker Misalignments from MisalignTracker.C, parameters:  twist = 5 mm skew = 5 mm squeeze = 5 mm rtwist = 3.1185 mm dtwist = 3.80655e-07 rad/mm xskew = -4.64655 mm yskew = 3.92529 mm rsqueeze = -4.84836 mm sigalpha = 0.0007 rad sigpos = 0.5 mm
#
#
#
 TABLE TrkAlignTracker 
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
#
#
#
TABLE TrkAlignPlane
0, 1.50269, -1.94275, 3.27363, 0.000994014, -0.000707231, -0.000193574
1, 2.29565, -1.76046, 1.73116, -0.000160816, -0.00109478, -0.000149584
2, 2.44513, -1.47975, 1.74616, -0.000115458, 0.000104108, -0.00134204
3, 3.0226, -1.16525, 1.65625, -0.000843251, -0.000730036, -0.000402545
4, 1.33151, -1.30682, 2.39979, -0.00103829, 0.000606609, -0.00038085
5, 1.22695, -1.72949, 1.87895, -0.000340875, -3.90947e-05, -0.000197973
6, 1.69963, -0.909653, 2.45096, 0.000280661, 0.00117319, -0.00103253
7, 1.30155, -1.19051, 1.9177, -0.00106266, 9.32831e-05, -0.000429287
8, 1.58733, -1.4053, 1.72886, 8.76601e-05, -0.00100402, -2.72965e-05
9, 1.27663, -1.26057, 0.626215, -0.000102702, 5.8489e-05, 0.000193836
10, 1.29649, -1.21155, 1.03099, 0.000670004, -0.00097396, -0.0012882
11, 0.864807, -1.17071, 0.338136, -0.000251993, -0.000687015, -0.000670236
12, 0.775582, -1.0049, 1.00903, -0.000556314, 0.0004869, -0.000711208
13, 0.701318, -0.630945, 0.321901, -4.91041e-05, -0.000436973, 0.000615835
14, 1.65012, -1.1338, 1.01059, -0.000643262, -0.000806959, -0.000518495
15, 0.908892, -0.630114, 0.39938, -0.0014979, -0.000257649, -0.000764739
16, -0.0878436, -0.61943, -0.220044, -0.000708094, -0.000382392, -0.0013536
17, 0.675803, 0.0372127, -0.180702, 0.000433441, 0.000234271, -0.00042741
18, -0.829238, 0.37124, 0.39362, 0.00131854, -1.67582e-06, -0.000445631
19, 0.176639, -0.0413825, 0.0816119, 4.41486e-06, -0.000749807, 0.000503025
20, 0.193682, -0.441301, -0.682022, 0.000717532, 0.000115015, 0.000558276
21, -0.288862, -0.22731, -0.715411, 0.00109427, 0.00072826, 0.000207307
22, -0.90275, 0.366312, 0.00586364, 0.000607213, 0.00128578, 0.000823931
23, -1.6127, 0.476369, -0.836291, -0.000417421, -0.000851748, -0.000120962
24, -1.00415, 0.615042, -1.00156, -0.000203225, -9.51747e-06, -0.000191905
25, -1.5163, 1.22817, -1.47606, -0.000774308, 0.000136866, -0.000855383
26, -0.639001, 0.255302, -0.917542, -8.53434e-05, -0.000373767, 0.00124622
27, -1.08498, 1.26713, -1.95236, 0.00119856, 0.000286395, 0.000508151
28, -0.935642, 1.18344, -1.25696, 0.000719645, 3.87758e-05, -0.000930009
29, -0.602058, 1.55031, -1.67983, 0.00143023, 0.000807993, 0.00110401
30, -1.51575, 1.47462, -0.60943, 0.000336195, -0.000293646, -0.000345851
31, -1.25269, 0.706505, -1.29907, 0.000850393, -0.000501889, 0.00026886
32, -1.70509, 0.981758, -2.3773, -0.000544396, -0.000205681, 0.00051644
33, -1.86272, 1.83473, -2.57284, -0.000851082, 0.000882197, 0.000286021
34, -1.87897, 2.35182, -2.41811, -0.00108478, 0.000381832, 0.000259325
35, -2.62539, 1.68557, -2.19935, 0.000278661, 0.000405582, 0.000158147
#
#
#
TABLE TrkAlignPanel
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
