137.35 0
137.45 0
137.55 0
137.65 0
137.75 0
137.85 0
137.95 0
138.05 0
138.15 0
138.25 0
138.35 0
138.45 0
138.55 0
138.65 0
138.75 0
138.85 0
138.95 0
139.05 0
139.15 0
139.25 0
139.35 0
139.45 0
139.55 0
139.65 0
139.75 0
139.85 0
139.95 0
